"siteName","stateCode","siteVisitName","latitude_Degree","longitude_Degree","siteVisitStartDate","unique_species_count","precipitationAnnualMean_millimetre","solarRadiationMean_megajoulePerSquareMetre","maximumTemperature_degreeCelsius","minimumTemperature_degreeCelsius","temperatureAnnualMean_degreeCelsius","climaticCondition","average_soil_pH_unitless","average_soil_EC_dSPerMetre","soil_texture_Grade"
"SAACHC0006","SA",20210601,-27.51486,140.1806,2021-06-01,21,135.749,22.2863,43.28,3.84872,22.6575,"DRY",6.8375,0.029,"Medium clay"
"SAACHC0008","SA",20210901,-27.34928,140.1579,2021-09-01,26,132.451,22.3601,43.3703,3.89617,22.8027,"DRY",8.27142857142857,0.048,"Medium clay"
"SAACHC0009","SA",20210901,-27.35049,140.1575,2021-09-01,27,132.497,22.3563,43.3722,3.89626,22.8005,"DRY",7.25,0.054,"Medium heavy clay"
"SAACHC0010","SA",20210902,-27.47068,140.1863,2021-09-02 12:00:00,19,134.859,22.304,43.3089,3.86545,22.7001,"DRY",7.48571428571429,0.0354285714285714,"Medium clay"
"SAACHC0011","SA",20210902,-27.47213,140.1879,2021-09-02,14,134.859,22.304,43.3089,3.86545,22.7001,"DRY",NA,NA,"Medium clay"
"SAACHC0012","SA",20210902,-27.61024,140.3599,2021-09-02,26,137.965,22.2393,43.2305,3.86887,22.6036,"DRY",6.92,0.555,"Loamy sand"
"SAACHC0014","SA",20210906,-28.09195,140.5801,2021-09-06,26,145.578,22.0597,43.0942,3.8019,22.3194,"WET",8.025,0.29875,"Light medium clay"
"SAAEYB0001","SA",20151012,-34.4568,137.3646,2015-10-12 15:00:12,26,362.709,18.4834,30.1669,8.46484,17.5957,"DRY",7.15,0.785,"Sand"
"SAAEYB0002","SA",20200820,-35.10106,137.3957,2020-08-20 12:54:42,42,429.937,17.9914,28.8826,6.86756,16.466,"WET",8.56666666666667,0.425666666666667,"Loamy sand"
"SAAEYB0003","SA",20200914,-35.17267,137.1651,2020-09-14 15:46:01,57,461.021,17.849,29.7517,5.50106,15.9851,"WET",8.53333333333333,0.189333333333333,"Clay loam& Sandy clay loam"
"SAAEYB0004","SA",20200819,-35.15363,137.0784,2020-08-19 11:29:01,52,470.851,17.8063,30.1992,5.26738,15.9054,"WET",7.65,0.7105,"Light clay& Sandy clay loam"
"SAAEYB0005","SA",20200917,-35.11345,137.0174,2020-09-17 14:52:10,54,448.381,17.855,30.1163,5.34124,16.0363,"WET",8.475,0.22325,"Sandy clay loam"
"SAAEYB0006","SA",20201001,-35.13279,137.0959,2020-10-01 13:27:25,61,475.164,17.8217,30.4705,5.26235,15.9575,"WET",7.65,0.2875,"Sandy clay loam"
"SAAEYB0007","SA",20200818,-35.27047,136.8778,2020-08-18 10:53:44,49,455.783,17.6415,28.6544,6.7634,16.1538,"WET",8.82,1.4092,"Sand"
"SAAEYB0008","SA",20200915,-35.04935,137.2139,2020-09-15 11:48:37,57,479.629,17.9227,30.8752,5.29211,16.1082,"WET",8.4,0.143,"Loam"
"SAAEYB0009","SA",20200928,-35.25536,136.8482,2020-09-28 18:01:54,38,440.973,17.6562,28.2032,7.18203,16.2232,"WET",8.7,0.38575,"Clayey sand& Loamy sand"
"SAAEYB0010","SA",20200929,-35.24625,136.9267,2020-09-29 09:01:35,54,448.497,17.7067,29.4679,5.55645,15.9139,"WET",9.32,0.077,"Sand"
"SAAEYB0011","SA",20201020,-35.15691,137.0469,2020-10-20 19:47:23,57,458.456,17.8183,30.282,5.30212,16.0053,"DRY",7.8,0.49,"Loam"
"SAAEYB0012","SA",20200930,-35.17259,136.9466,2020-09-30 08:32:49,66,436.85,17.7885,29.6309,5.60489,16.0156,"WET",8.6,0.1745,"Sandy loam"
"SAAEYB0013","SA",20201015,-35.18972,137.0969,2020-10-15 14:44:19,42,471.066,17.7899,29.6988,5.27686,15.7829,"DRY",7.4,0.326,NA
"SAAEYB0015","SA",20210921,-35.19624,136.9541,2021-09-21,69,438.932,17.7787,30.0101,5.3872,16.0303,"WET",8.47142857142857,0.385142857142857,"Clayey sand& Sand"
"SAAEYB0016","SA",20210923,-35.17895,137.18,2021-09-23,39,456.432,17.8597,29.6135,5.73252,16.0655,"WET",7.56666666666667,0.263666666666667,"Clay loam sandy& Loam& Loamy Peat"
"SAAEYB0021","SA",20200911,-33.83882,136.1292,2020-09-11 16:41:39,27,360.988,18.7221,33.9004,4.09989,16.7956,"DRY",8.11428571428571,0.459571428571429,"Sand"
"SAAEYB0022","SA",20200912,-33.8353,136.0189,2020-09-12 12:13:06,30,362.299,18.7426,34.4388,3.89152,16.9109,"DRY",7.16,0.0692,"Loamy sand& Sand"
"SAAEYB0023","SA",20200912,-33.81099,136.1473,2020-09-12 16:26:19,32,355.859,18.7523,34.1199,4.17446,16.9614,"DRY",6.83333333333333,0.0455,"Sand"
"SAAEYB0024","SA",20200913,-33.76161,136.0674,2020-09-13 12:25:53,31,358.021,18.7873,34.6866,3.94205,17.041,"WET",8.34285714285714,1.68757142857143,"Loamy sand"
"SAAEYB0025","SA",20200914,-34.66209,135.371,2020-09-14 13:52:27,69,507.39,17.8744,29.3682,5.73815,15.9857,"WET",8.5,0.163,"Clayey sand"
"SAAEYB0026","SA",20200914,-34.67026,135.3925,2020-09-14 14:32:29,67,509.859,17.8695,29.157,5.47387,15.8449,"WET",8.55,0.2995,"Loam"
"SAAEYB0027","SA",20200915,-34.67995,135.3911,2020-09-15 12:56:05,58,509.859,17.8695,29.157,5.47387,15.8449,"WET",8.7,0.2195,"Sandy clay loam& Sandy loam"
"SAAEYB0028","SA",20200915,-34.68854,135.3876,2020-09-15 15:52:19,34,510.357,17.8635,28.3966,6.03249,15.9188,"WET",9.78,0.0616,"Sand"
"SAAEYB0029","SA",20210302,-33.26579,136.9372,2021-03-02 10:54:15,18,293.001,19.0716,35.4458,3.21806,16.8403,"WET",9.36666666666667,1.24377777777778,"Light clay"
"SAAEYB0030","SA",20210303,-33.19092,136.8235,2021-03-03 14:53:36,40,287.085,19.1327,35.9935,3.13585,17.0692,"DRY",6.7,0.124666666666667,"Clay loam sandy& Light medium clay& Sandy loam"
"SAAEYB0031","SA",20210302,-33.20811,136.9007,2021-03-02 15:05:14,31,274.229,19.1624,35.9429,3.18074,17.1094,"DRY",9.32,1.1347,"Medium clay"
"SAAEYB0032","SA",20210304,-33.20235,136.8494,2021-03-04 10:45:38,30,284.572,19.1223,35.838,3.12547,16.978,"DRY",8.55555555555556,0.099,"Light clay& Light medium clay& Medium clay"
"SAAEYB0033","SA",20210304,-33.22335,136.9241,2021-03-04 20:51:11,24,282.792,19.1298,35.7527,3.18895,17.0088,"DRY",9.2,1.119,"Medium heavy clay"
"SAAEYB0035","SA",20211124,-31.98308,132.2111,2021-11-24,30,328.844,19.665,30.2578,3.02679,16.7352,"WET",8.63333333333333,1.44733333333333,"Sand"
"SAAEYB0036","SA",20211125,-31.9942,132.3743,2021-11-25,14,310.243,19.7047,29.6692,4.1181,17.1436,"WET",9.38,16.566,"Sand"
"SAAFLB0003","SA",20161025,-34.97365,138.647,2016-10-25 12:56:20,51,735.956,17.2927,31.4394,4.80891,15.426,"WET",7.45,0.105,"Loam"
"SAAFLB0003","SA",20181107,-34.97365,138.647,2018-11-07 12:22:00,39,735.956,17.2927,31.4394,4.80891,15.426,"WET",NA,NA,NA
"SAAFLB0004","SA",20170817,-35.07035,138.5786,2017-08-17 11:20:36,37,659.665,17.4153,31.4961,5.08821,16.0777,"WET",NA,NA,NA
"SAAFLB0005","SA",20180912,-33.02677,138.1033,2018-09-12 16:15:59,51,461.68,19.1101,36.5907,2.35121,17.0719,"WET",7.926,0.2438,"Loam"
"SAAFLB0006","SA",20180913,-33.08574,138.1627,2018-09-13 13:57:15,43,596.129,18.7218,33.4802,1.0537,14.417,"DRY",5.47,0.0443333333333333,"Loamy sand"
"SAAFLB0007","SA",20181010,-31.82369,138.2997,2018-10-10 14:24:46,18,245.737,20.3287,39.7773,1.84816,18.8053,"DRY",8.2275,2.699,"Clay loam& Light medium clay"
"SAAFLB0008","SA",20181010,-31.83779,138.3512,2018-10-10 16:59:06,24,269.739,20.2463,39.0214,1.46825,18.093,"DRY",8.165,4.25933333333333,"Light clay& Light medium clay"
"SAAFLB0030","SA",20130813,-29.97848,138.0151,2013-08-13,23,170.989,21.2143,40.9138,2.59149,20.1459,"WET",10.925,4.5875,NA
"SAAFLB0030","SA",20180802,-29.97848,138.0151,2018-08-02 12:33:15,13,170.989,21.2143,40.9138,2.59149,20.1459,"DRY",NA,NA,NA
"SAAFLB0031","SA",20130813,-29.97157,137.9546,2013-08-13,23,163.711,21.2308,41.0975,2.6994,20.3369,"DRY",10.88,0.586,NA
"SAAFLB0031","SA",20180802,-29.97157,137.9546,2018-08-02 09:38:54,13,163.711,21.2308,41.0975,2.6994,20.3369,"DRY",NA,NA,NA
"SAAGAW0001","SA",20150218,-32.98325,137.1972,2015-02-18 12:50:14,27,246.99,19.4589,36.6851,2.91585,17.6209,"DRY",9.2,0.3575,"Sand"
"SAAGAW0002","SA",20150218,-32.98012,137.2443,2015-02-18 23:28:13,22,236.388,19.4791,36.6547,2.91008,17.6666,"DRY",9.025,1.71,"Clayey sand"
"SAAGAW0003","SA",20150217,-32.97155,137.2484,2015-02-17 17:53:37,13,233.654,19.4982,36.7992,2.92295,17.7603,"DRY",8.2,3.53333333333333,"Loamy sand& Sand"
"SAAGAW0004","SA",20190521,-30.87169,135.4404,2019-05-21 09:05:02,23,162.518,20.8276,40.5894,2.48775,19.5585,"DRY",7.25,2.6771,"Loamy sand& Sandy loam"
"SAAGAW0005","SA",20190521,-30.80325,135.3901,2019-05-21 16:06:03,16,165.228,20.8457,40.4628,2.42616,19.4812,"DRY",6.1,0.0455,"Clay loam"
"SAAGAW0006","SA",20190522,-30.53363,135.5471,2019-05-22 18:17:36,20,152.109,20.9893,40.8162,2.59666,19.8964,"DRY",8.2,0.4009,"Sandy clay loam"
"SAAGAW0007","SA",20190522,-30.54737,135.5268,2019-05-22 12:23:30,19,152.141,20.9841,40.8039,2.58901,19.8808,"DRY",9.45,0.4998,"Sandy clay loam"
"SAAGAW0008","SA",20190523,-30.67968,135.5385,2019-05-23 12:41:00,13,155.201,20.9263,40.7464,2.55091,19.7703,"DRY",7.78,0.2846,"Sand"
"SAAGVD0001","SA",20140903,-29.34534,130.4462,2014-09-03 13:31:20,24,151.085,20.9907,38.4252,2.61699,19.6981,"DRY",9.6,0.08,"Sandy loam"
"SAAGVD0002","SA",20140903,-29.34649,130.4505,2014-09-03 18:45:15,28,150.972,20.992,38.4334,2.62209,19.7055,"DRY",9.3,0.79,"Clayey sand"
"SAAGVD0003","SA",20140904,-29.32169,130.4462,2014-09-04 10:43:47,45,150.928,20.9998,38.4651,2.61912,19.7249,"DRY",8.2,0.0266666666666667,"Loamy sand"
"SAAGVD0004","SA",20140910,-30.81475,132.1343,2014-09-10 09:39:43,25,201.856,20.505,36.5758,3.10457,18.8349,"DRY",9.75,2.78,"Sand& Sandy loam"
"SAAKAN0001","SA",20181019,-35.64864,137.368,2018-10-19 12:12:36,40,592.305,17.2433,28.1248,4.44001,14.3194,"DRY",6.19,0.052,"Clay loam& Sandy clay loam"
"SAAKAN0001","SA",20201012,-35.64864,137.368,2020-10-12 13:39:28,38,592.305,17.2433,28.1248,4.44001,14.3194,"WET",6.42222222222222,0.0672222222222222,"Clay loam sandy"
"SAAKAN0002","SA",20181020,-35.64327,137.2174,2018-10-20 15:01:09,46,587.061,17.2752,27.8335,5.25897,14.7903,"DRY",5.46333333333333,0.247333333333333,"Clay loam& Loam& Sandy loam"
"SAAKAN0002","SA",20201011,-35.64327,137.2174,2020-10-11 14:51:38,60,587.061,17.2752,27.8335,5.25897,14.7903,"WET",6.2,0.0924,"Sandy loam"
"SAAKAN0003","SA",20181021,-35.74408,137.334,2018-10-21 14:07:04,56,569.009,17.2102,29.6903,4.64969,15.0002,"DRY",5.50857142857143,0.0258571428571429,"Sandy loam"
"SAAKAN0003","SA",20201011,-35.74408,137.334,2020-10-11 10:53:05,32,569.009,17.2102,29.6903,4.64969,15.0002,"WET",5.85,0.0359,"Medium heavy clay"
"SAAKAN0004","SA",20181022,-35.72315,136.9732,2018-10-22 10:58:17,39,756.194,16.967,28.1839,4.53816,14.3046,"DRY",5.492,0.0164,"Light clay"
"SAAKAN0004","SA",20201008,-35.72315,136.9732,2020-10-08 10:13:54,29,756.194,16.967,28.1839,4.53816,14.3046,"WET",5.7125,0.0505,"Light medium clay& Medium clay"
"SAAKAN0005","SA",20181023,-35.81062,136.8829,2018-10-23 16:02:20,54,802.377,16.7175,28.5231,4.26592,13.9789,"DRY",6.03166666666667,0.0128333333333333,"Clayey sand"
"SAAKAN0005","SA",20201008,-35.81062,136.8829,2020-10-08 21:02:19,26,802.377,16.7175,28.5231,4.26592,13.9789,"WET",6.25,0.029,"Sandy loam"
"SAAKAN0006","SA",20181024,-35.90062,136.8961,2018-10-24 12:18:27,48,723.306,16.7517,29.1036,4.44753,14.5035,"DRY",5.435,0.022,"Clay loam sandy"
"SAAKAN0006","SA",20201010,-35.90062,136.8961,2020-10-10 14:34:09,20,723.306,16.7517,29.1036,4.44753,14.5035,"WET",5.88,0.0258,"Sandy clay loam"
"SAAKAN0007","SA",20181025,-35.90898,136.5866,2018-10-25 18:46:13,53,621.861,16.7614,27.8951,5.57399,14.9094,"DRY",6.43166666666667,0.0418333333333333,"Sand"
"SAAKAN0007","SA",20201007,-35.90898,136.5866,2020-10-07 16:28:45,35,621.861,16.7614,27.8951,5.57399,14.9094,"WET",6.41,0.0828,"Sand"
"SAAKAN0008","SA",20181026,-35.90438,137.5513,2018-10-26 15:40:10,46,513.759,17.1167,28.6011,4.62396,14.8701,"DRY",5.811,0.0128,"Sand"
"SAAKAN0008","SA",20201013,-35.90438,137.5513,2020-10-13,43,513.759,17.1167,28.6011,4.62396,14.8701,"WET",6.08,0.0126,"Sand"
"SAAKAN0009","SA",20181027,-35.94303,137.3248,2018-10-27 14:26:22,53,554.544,16.9964,28.3935,4.66817,14.739,"DRY",7.4,0.024,"Sand"
"SAAKAN0009","SA",20201013,-35.94303,137.3248,2020-10-13 10:14:58,49,554.544,16.9964,28.3935,4.66817,14.739,"WET",8.4,0.091,"Sand"
"SAAKAN0010","SA",20181028,-35.84202,137.907,2018-10-28 11:10:41,37,533.977,17.0262,27.2114,5.40074,14.8229,"DRY",8.675,0.076,"Sand"
"SAAKAN0010","SA",20201014,-35.84202,137.907,2020-10-14 19:01:09,35,533.977,17.0262,27.2114,5.40074,14.8229,"WET",9.4125,0.0985,"Sand"
"SAAKAN0011","SA",20181029,-35.78337,138.0617,2018-10-29 11:04:21,30,517.759,17.0146,27.177,6.16491,15.3418,"DRY",6.721,0.3329,"Clay loam& Light clay"
"SAAKAN0011","SA",20201015,-35.78337,138.0617,2020-10-15 16:08:43,42,517.759,17.0146,27.177,6.16491,15.3418,"WET",6.71428571428571,0.379142857142857,"Light clay& Medium heavy clay"
"SAAKAN0012","SA",20181030,-35.88435,137.9899,2018-10-30 17:35:02,39,545.284,16.8996,25.8432,6.46547,14.8872,"DRY",8.16,0.50825,"Sandy loam"
"SAAKAN0012","SA",20201015,-35.88435,137.9899,2020-10-15,45,545.284,16.8996,25.8432,6.46547,14.8872,"WET",8.7,0.395,"Loam"
"SAAKAN0013","SA",20201009,-35.72361,136.821,2020-10-09 16:17:46,24,696.112,16.9604,28.0061,5.22408,14.6523,"WET",5.73,0.0536,"Light medium clay& Medium clay& Medium heavy clay& Sandy clay loam& Sandy loam"
"SAAMDD0007","SA",20110616,-34.36235,139.4997,2011-06-16,14,263.456,18.5017,36.0743,2.36593,16.6202,"WET",9.2,0.1425,"Sandy loam"
"SAAMDD0007","SA",20200708,-34.36235,139.4997,2020-07-08 11:38:29,11,263.456,18.5017,36.0743,2.36593,16.6202,"DRY",8.85,0.19,"Sandy clay loam"
"SAAMDD0008","SA",20110617,-34.34173,139.5077,2011-06-17,13,265.054,18.5163,36.0955,2.33536,16.6175,"WET",9.3,0.396666666666667,"Clayey sand"
"SAAMDD0008","SA",20200707,-34.34173,139.5077,2020-07-07 16:01:42,17,265.054,18.5163,36.0955,2.33536,16.6175,"DRY",8.86666666666667,0.337333333333333,"Clayey sand"
"SAAMDD0009","SA",20110618,-34.3579,139.4859,2011-06-18,20,261.052,18.515,36.1534,2.37739,16.6728,"WET",8.9,0.376666666666667,"Clayey sand"
"SAAMDD0009","SA",20200708,-34.3579,139.4859,2020-07-08 17:26:26,27,261.052,18.515,36.1534,2.37739,16.6728,"DRY",8.9,0.134666666666667,"Sandy loam"
"SAAMDD0010","SA",20110620,-34.32057,139.5024,2011-06-20,17,263.73,18.5369,36.1718,2.324,16.6588,"WET",7.2,0.05,"Loamy sand"
"SAAMDD0010","SA",20200709,-34.32057,139.5024,2020-07-09 09:23:33,19,263.73,18.5369,36.1718,2.324,16.6588,"DRY",8.66666666666667,0.0773333333333333,"Loamy sand"
"SAAMDD0011","SA",20110621,-34.31998,139.53,2011-06-21,29,263.632,18.5493,36.1353,2.28183,16.6251,NA,8.43333333333333,0.146666666666667,"Sandy loam"
"SAAMDD0011","SA",20200709,-34.31998,139.53,2020-07-09 14:58:06,32,263.632,18.5493,36.1353,2.28183,16.6251,"DRY",7.83333333333333,0.084,"Sandy loam"
"SAANUL0001","SA",20140909,-30.96576,132.0876,2014-09-09 12:00:00,18,205.862,20.4077,36.0912,3.08602,18.6775,"DRY",8.675,5.25,"Sandy loam"
"SAANUL0002","SA",20140911,-31.39337,131.2774,2014-09-11 10:51:33,33,225.368,19.9371,31.7604,3.05589,17.4107,"DRY",9.9,0.39,"Sand"
"SAANUL0003","SA",20140911,-31.48237,131.2668,2014-09-11 15:27:38,18,226.781,19.8947,29.4401,4.35446,17.358,"DRY",8.3,5.2,"Sand"
"SAANUL0004","SA",20140912,-31.51118,131.3066,2014-09-12 09:49:05,24,227.955,19.889,28.55,5.07337,17.3416,"WET",9.3,5.83,"Sand"
"SAANUL0005","SA",20211123,-31.82004,132.288,2021-11-23,13,299.243,19.835,33.0464,2.93828,17.5958,"WET",8.55,0.249,"Clay loam"
"SAARIV0001","SA",20150812,-34.0843,140.7576,2015-08-12 15:46:23,21,246.758,18.9142,37.5774,2.18811,17.567,"WET",NA,NA,NA
"SAARIV0001","SA",20160202,-34.0843,140.7576,2016-02-02,21,246.758,18.9142,37.5774,2.18811,17.567,"DRY",NA,NA,NA
"SAARIV0001","SA",20211026,-34.0843,140.7576,2021-10-26 09:30:00,29,246.758,18.9142,37.5774,2.18811,17.567,"WET",6.65,0.45775,"Clay loam sandy"
"SAARIV0002","SA",20150813,-34.08334,140.7585,2015-08-13 12:44:28,24,246.758,18.9142,37.5774,2.18811,17.567,"WET",NA,NA,NA
"SAARIV0002","SA",20160201,-34.08334,140.7585,2016-02-01,16,246.758,18.9142,37.5774,2.18811,17.567,"DRY",NA,NA,NA
"SAARIV0003","SA",20150813,-34.08389,140.7602,2015-08-13 13:41:53,16,247.633,18.9145,37.5827,2.19886,17.5708,"WET",NA,NA,NA
"SAARIV0003","SA",20160201,-34.08389,140.7602,2016-02-01 12:37:00,15,247.633,18.9145,37.5827,2.19886,17.5708,NA,NA,NA,NA
"SAARIV0004","SA",20150814,-34.26157,140.3869,2015-08-14 13:01:45,19,243.596,18.7723,37.0661,1.95506,17.2179,"WET",NA,NA,NA
"SAARIV0004","SA",20160201,-34.26157,140.3869,2016-02-01,21,243.596,18.7723,37.0661,1.95506,17.2179,"DRY",NA,NA,NA
"SAARIV0004","SA",20211027,-34.26157,140.3869,2021-10-27,30,243.596,18.7723,37.0661,1.95506,17.2179,"DRY",7.04285714285714,1.014,"Medium clay"
"SAARIV0005","SA",20150814,-34.26347,140.3877,2015-08-14 13:31:15,16,243.596,18.7723,37.0661,1.95506,17.2179,"WET",NA,NA,NA
"SAARIV0005","SA",20160203,-34.26347,140.3877,2016-02-03 14:38:00,16,243.596,18.7723,37.0661,1.95506,17.2179,"DRY",NA,NA,NA
"SAARIV0006","SA",20150814,-34.26363,140.3899,2015-08-14,20,243.596,18.7723,37.0661,1.95506,17.2179,"WET",NA,NA,NA
"SAARIV0006","SA",20160201,-34.26363,140.3899,2016-02-01,20,243.596,18.7723,37.0661,1.95506,17.2179,"DRY",NA,NA,NA
"SAARIV0006","SA",20211027,-34.26363,140.3899,2021-10-27 15:53:00,31,243.596,18.7723,37.0661,1.95506,17.2179,"WET",8.65,1.06483333333333,"Medium clay"
"SAARIV0007","SA",20150814,-34.15945,139.9268,2015-08-14,9,258.011,18.8048,36.9175,2.38976,17.3378,"WET",NA,NA,NA
"SAARIV0007","SA",20160204,-34.15945,139.9268,2016-02-04,8,258.011,18.8048,36.9175,2.38976,17.3378,"DRY",NA,NA,NA
"SAARIV0008","SA",20150814,-34.15915,139.9254,2015-08-14,16,258.011,18.8048,36.9175,2.38976,17.3378,"WET",NA,NA,NA
"SAARIV0008","SA",20160202,-34.15915,139.9254,2016-02-02,10,258.011,18.8048,36.9175,2.38976,17.3378,"DRY",NA,NA,NA
"SAARIV0009","SA",20150814,-34.15838,139.9279,2015-08-14,19,258.011,18.8048,36.9175,2.38976,17.3378,"WET",NA,NA,NA
"SAARIV0009","SA",20160203,-34.15838,139.9279,2016-02-03,16,258.011,18.8048,36.9175,2.38976,17.3378,"DRY",NA,NA,NA
"SAARIV0010","SA",20211006,-34.35835,140.5702,2021-10-06 14:01:18,21,252.882,18.7225,36.9112,1.81106,17.0273,"WET",6.32,0.4141,"Light medium clay"
"SAASTP0001","SA",20120627,-26.27817,134.9992,2012-06-27,30,172.554,22.3133,42.8386,2.72281,22.3017,"DRY",NA,NA,NA
"SAASTP0002","SA",20120628,-26.27461,135.0156,2012-06-28,29,172.83,22.3154,42.8518,2.73682,22.312,"DRY",NA,NA,NA
"SAASTP0003","SA",20120629,-26.2739,135.073,2012-06-29,27,171.185,22.3247,42.9173,2.78828,22.3671,"DRY",NA,NA,NA
"SAASTP0004","SA",20120701,-26.08814,135.4522,2012-07-01,26,146.558,22.4314,43.254,2.83245,22.6186,"DRY",NA,NA,NA
"SAASTP0005","SA",20120702,-26.09591,135.4235,2012-07-02,37,148.295,22.4237,43.248,2.83471,22.617,"DRY",NA,NA,NA
"SAASTP0006","SA",20120808,-26.34025,135.8738,2012-08-08,12,133.609,22.431,43.4414,3.15065,22.7822,"WET",NA,NA,NA
"SAASTP0007","SA",20120809,-26.35504,135.8166,2012-08-09,32,134.71,22.4202,43.3994,3.1323,22.7496,"DRY",NA,NA,NA
"SAASTP0008","SA",20120810,-26.36888,135.7888,2012-08-10,15,135.678,22.4062,43.2496,3.06436,22.6125,"DRY",NA,NA,NA
"SAASTP0009","SA",20120811,-26.35025,135.7046,2012-08-11,27,137.067,22.4092,43.4054,3.12675,22.767,"DRY",NA,NA,NA
"SAASTP0010","SA",20120812,-26.36668,135.5817,2012-08-12,10,142.142,22.3864,43.298,3.07355,22.6801,"DRY",NA,NA,NA
"SAASTP0011","SA",20120813,-26.4805,135.4576,2012-08-13,9,152.219,22.3326,43.1684,3.09443,22.5904,NA,NA,NA,NA
"SAASTP0012","SA",20120814,-26.62279,135.4337,2012-08-14,12,162.364,22.266,42.7917,3.00613,22.2609,"DRY",NA,NA,NA
"SAASTP0013","SA",20120815,-26.5741,135.3074,2012-08-15,15,165.989,22.2775,42.925,2.99792,22.3958,"DRY",NA,NA,NA
"SAASTP0014","SA",20120913,-27.86115,136.6494,2012-09-13,4,124.209,22.1145,43.1183,3.67801,22.461,"DRY",NA,NA,NA
"SAASTP0015","SA",20120912,-27.86567,136.6783,2012-09-12,21,123.569,22.1204,43.1823,3.69377,22.5131,"DRY",NA,NA,NA
"SAASTP0016","SA",20120914,-27.83496,136.6299,2012-09-14,36,126.1,22.1207,43.1547,3.69687,22.4987,"DRY",NA,NA,NA
"SAASTP0017","SA",20120915,-27.83978,136.6397,2012-09-15,29,124.999,22.124,43.1844,3.70626,22.524,"DRY",NA,NA,NA
"SAASTP0018","SA",20120916,-28.43343,136.4284,2012-09-16,32,125.623,21.9211,42.5912,3.62544,22.0597,"DRY",NA,NA,NA
"SAASTP0019","SA",20120917,-28.41966,136.4812,2012-09-17,32,124.998,21.934,42.6724,3.64178,22.1087,"DRY",NA,NA,NA
"SAASTP0020","SA",20120918,-28.43764,136.4588,2012-09-18,33,124.941,21.9247,42.6227,3.62969,22.0752,"DRY",NA,NA,NA
"SAASTP0021","SA",20120918,-28.40247,136.5329,2012-09-18,27,126.559,21.936,42.6283,3.61542,22.0626,"DRY",NA,NA,NA
"SAASTP0022","SA",20121017,-28.20561,134.536,2012-10-17,25,137.736,21.7341,41.1701,3.21448,21.4379,"DRY",NA,NA,NA
"SAASTP0023","SA",20121018,-28.20895,134.5849,2012-10-18,28,137.489,21.7437,41.238,3.26368,21.4944,"DRY",NA,NA,NA
"SAASTP0024","SA",20121019,-27.9941,134.9739,2012-10-19,9,143.233,21.8646,41.811,3.3727,21.8421,NA,NA,NA,NA
"SAASTP0025","SA",20121019,-27.95972,134.9713,2012-10-19,13,145.929,21.8679,41.7617,3.3101,21.7787,"DRY",NA,NA,NA
"SAASTP0026","SA",20121020,-27.78888,134.8922,2012-10-20,13,160.532,21.8548,41.3204,2.92067,21.3139,"DRY",NA,NA,NA
"SAASTP0027","SA",20121021,-27.73725,134.8438,2012-10-21,11,158.569,21.8701,41.4384,2.90687,21.4142,"DRY",NA,NA,NA
"SAASTP0028","SA",20121021,-27.71056,134.8446,2012-10-21,8,157.811,21.8709,41.3637,2.85349,21.3362,"DRY",NA,NA,NA
"SAASTP0029","SA",20121023,-28.08708,135.8615,2012-10-23,22,146.81,21.9474,42.3885,3.64094,22.0855,"DRY",NA,NA,NA
"SAASTP0030","SA",20130819,-29.2902,139.1799,2013-08-19,27,125.336,21.7001,42.3289,2.79365,21.2937,"DRY",7.48,0.1,"Sand"
"SAASTP0031","SA",20130820,-29.27698,139.1756,2013-08-20,28,125.05,21.7095,42.3698,2.8175,21.3319,"DRY",NA,NA,"Sand"
"SAASTP0032","SA",20130820,-29.28949,139.1825,2013-08-20,26,124.658,21.7064,42.3663,2.81489,21.3293,"DRY",7.28,1.558,"Sandy clay loam"
"SAASTP0033","SA",20190523,-30.36058,135.3898,2019-05-23 14:35:08,10,155.664,21.0377,40.6212,2.57621,19.8309,"DRY",7.24,0.099,"Clay loam"
"SAASTP0034","SA",20190524,-30.3634,135.5281,2019-05-24 09:43:00,13,154.748,21.0447,40.6511,2.58531,19.8537,"DRY",7.3,15.13,"Light clay"
"SASMDD0001","SA",20120921,-34.00266,140.5864,2012-09-21,23,249.54,18.9419,37.3521,1.93517,17.3218,"DRY",8.943,0.1728,NA
"SASMDD0001","SA",20190502,-34.00266,140.5864,2019-05-02 11:56:18,11,249.54,18.9419,37.3521,1.93517,17.3218,"DRY",8.61,0.1201,"Loamy sand"
"SASMDD0002","SA",20120923,-34.0117,140.5927,2012-09-23,29,250.13,18.9294,37.2864,1.9234,17.2648,"DRY",NA,NA,NA
"SASMDD0003","SA",20150501,-33.99453,140.5856,2015-05-01 10:24:34,18,248.585,18.9535,37.4029,1.94755,17.3639,"WET",9.43333333333333,1.47444444444444,NA
"SASMDD0004","SA",20130122,-33.99676,140.7346,2013-01-22,10,246.685,18.9724,37.6334,2.15599,17.579,"DRY",NA,NA,NA
"SASMDD0004","SA",20150423,-33.99676,140.7346,2015-04-23 15:32:10,11,246.685,18.9724,37.6334,2.15599,17.579,"WET",8.25,0.8525,"Sandy clay loam"
"SASMDD0005","SA",20120924,-33.97431,140.7258,2012-09-24,22,249.05,18.9766,37.5531,2.1068,17.4925,"DRY",NA,NA,NA
