"siteName","stateCode","siteVisitName","taxonFamily","latitude_Degree","longitude_Degree","siteVisitStartDate","abundance","precipitationAnnualMean_millimetre","solarRadiationMean_megajoulePerSquareMetre","maximumTemperature_degreeCelsius","minimumTemperature_degreeCelsius","temperatureAnnualMean_degreeCelsius","climaticCondition","average_soil_pH_unitless","average_soil_EC_dSPerMetre","soil_texture_Grade"
"WAAAVW0006","WA",20190828,"Hemerocallidaceae",-29.60355,116.9675,2019-08-28 10:53:00,1,297.475,21.1431,39.5391,4.17489,20.0402,"DRY",5.33333333333333,0.0276666666666667,"Loamy sand"
"WAAAVW0006","WA",20190828,"Juncaginaceae",-29.60355,116.9675,2019-08-28 10:53:00,1,297.475,21.1431,39.5391,4.17489,20.0402,"DRY",5.33333333333333,0.0276666666666667,"Loamy sand"
"WAAAVW0006","WA",20190828,"Malvaceae",-29.60355,116.9675,2019-08-28 10:53:00,1,297.475,21.1431,39.5391,4.17489,20.0402,"DRY",5.33333333333333,0.0276666666666667,"Loamy sand"
"WAAAVW0006","WA",20190828,"Myrtaceae",-29.60355,116.9675,2019-08-28 10:53:00,1,297.475,21.1431,39.5391,4.17489,20.0402,"DRY",5.33333333333333,0.0276666666666667,"Loamy sand"
"WAAAVW0006","WA",20190828,"Plantaginaceae",-29.60355,116.9675,2019-08-28 10:53:00,2,297.475,21.1431,39.5391,4.17489,20.0402,"DRY",5.33333333333333,0.0276666666666667,"Loamy sand"
"WAAAVW0006","WA",20190828,"Poaceae",-29.60355,116.9675,2019-08-28 10:53:00,12,297.475,21.1431,39.5391,4.17489,20.0402,"DRY",5.33333333333333,0.0276666666666667,"Loamy sand"
"WAAAVW0006","WA",20190828,"Polygalaceae",-29.60355,116.9675,2019-08-28 10:53:00,3,297.475,21.1431,39.5391,4.17489,20.0402,"DRY",5.33333333333333,0.0276666666666667,"Loamy sand"
"WAAAVW0006","WA",20190828,"Portulacaceae",-29.60355,116.9675,2019-08-28 10:53:00,29,297.475,21.1431,39.5391,4.17489,20.0402,"DRY",5.33333333333333,0.0276666666666667,"Loamy sand"
"WAAAVW0006","WA",20190828,"Proteaceae",-29.60355,116.9675,2019-08-28 10:53:00,1,297.475,21.1431,39.5391,4.17489,20.0402,"DRY",5.33333333333333,0.0276666666666667,"Loamy sand"
"WAAAVW0006","WA",20190828,"Pteridaceae",-29.60355,116.9675,2019-08-28 10:53:00,31,297.475,21.1431,39.5391,4.17489,20.0402,"DRY",5.33333333333333,0.0276666666666667,"Loamy sand"
"WAAAVW0006","WA",20190828,"Scrophulariaceae",-29.60355,116.9675,2019-08-28 10:53:00,1,297.475,21.1431,39.5391,4.17489,20.0402,"DRY",5.33333333333333,0.0276666666666667,"Loamy sand"
"WAAAVW0006","WA",20190828,"Solanaceae",-29.60355,116.9675,2019-08-28 10:53:00,2,297.475,21.1431,39.5391,4.17489,20.0402,"DRY",5.33333333333333,0.0276666666666667,"Loamy sand"
"WAAAVW0006","WA",20190828,"Urticaceae",-29.60355,116.9675,2019-08-28 10:53:00,7,297.475,21.1431,39.5391,4.17489,20.0402,"DRY",5.33333333333333,0.0276666666666667,"Loamy sand"
"WAAAVW0007","WA",20190828,"Asparagaceae",-29.67205,116.9664,2019-08-28 15:01:27,2,305.647,21.0919,39.3731,4.15774,19.9008,"DRY",4.45,0.0306666666666667,"Sandy loam"
"WAAAVW0007","WA",20190828,"Casuarinaceae",-29.67205,116.9664,2019-08-28 15:01:27,2,305.647,21.0919,39.3731,4.15774,19.9008,"DRY",4.45,0.0306666666666667,"Sandy loam"
"WAAAVW0007","WA",20190828,"Dilleniaceae",-29.67205,116.9664,2019-08-28 15:01:27,26,305.647,21.0919,39.3731,4.15774,19.9008,"DRY",4.45,0.0306666666666667,"Sandy loam"
"WAAAVW0007","WA",20190828,"Ericaceae",-29.67205,116.9664,2019-08-28 15:01:27,8,305.647,21.0919,39.3731,4.15774,19.9008,"DRY",4.45,0.0306666666666667,"Sandy loam"
"WAAAVW0007","WA",20190828,"Fabaceae",-29.67205,116.9664,2019-08-28 15:01:27,232,305.647,21.0919,39.3731,4.15774,19.9008,"DRY",4.45,0.0306666666666667,"Sandy loam"
"WAAAVW0007","WA",20190828,"Lamiaceae",-29.67205,116.9664,2019-08-28 15:01:27,1,305.647,21.0919,39.3731,4.15774,19.9008,"DRY",4.45,0.0306666666666667,"Sandy loam"
"WAAAVW0007","WA",20190828,"Myrtaceae",-29.67205,116.9664,2019-08-28 15:01:27,204,305.647,21.0919,39.3731,4.15774,19.9008,"DRY",4.45,0.0306666666666667,"Sandy loam"
"WAAAVW0007","WA",20190828,"Poaceae",-29.67205,116.9664,2019-08-28 15:01:27,4,305.647,21.0919,39.3731,4.15774,19.9008,"DRY",4.45,0.0306666666666667,"Sandy loam"
"WAAAVW0007","WA",20190828,"Rhamnaceae",-29.67205,116.9664,2019-08-28 15:01:27,21,305.647,21.0919,39.3731,4.15774,19.9008,"DRY",4.45,0.0306666666666667,"Sandy loam"
"WAAAVW0007","WA",20190828,"Rutaceae",-29.67205,116.9664,2019-08-28 15:01:27,22,305.647,21.0919,39.3731,4.15774,19.9008,"DRY",4.45,0.0306666666666667,"Sandy loam"
"WAACAR0001","WA",20190726,"Aizoaceae",-26.40814,114.3667,2019-07-26 13:15:52,11,209.232,22.4181,40.8421,6.58169,22.63,"WET",8.82,0.8832,"Sandy clay loam"
"WAACAR0001","WA",20190726,"Amaranthaceae",-26.40814,114.3667,2019-07-26 13:15:52,1,209.232,22.4181,40.8421,6.58169,22.63,"WET",8.82,0.8832,"Sandy clay loam"
"WAACAR0001","WA",20190726,"Brassicaceae",-26.40814,114.3667,2019-07-26 13:15:52,37,209.232,22.4181,40.8421,6.58169,22.63,"WET",8.82,0.8832,"Sandy clay loam"
"WAACAR0001","WA",20190726,"Chenopodiaceae",-26.40814,114.3667,2019-07-26 13:15:52,151,209.232,22.4181,40.8421,6.58169,22.63,"WET",8.82,0.8832,"Sandy clay loam"
"WAACAR0001","WA",20190726,"Fabaceae",-26.40814,114.3667,2019-07-26 13:15:52,191,209.232,22.4181,40.8421,6.58169,22.63,"WET",8.82,0.8832,"Sandy clay loam"
"WAACAR0001","WA",20190726,"Goodeniaceae",-26.40814,114.3667,2019-07-26 13:15:52,7,209.232,22.4181,40.8421,6.58169,22.63,"WET",8.82,0.8832,"Sandy clay loam"
"WAACAR0001","WA",20190726,"Loranthaceae",-26.40814,114.3667,2019-07-26 13:15:52,1,209.232,22.4181,40.8421,6.58169,22.63,"WET",8.82,0.8832,"Sandy clay loam"
"WAACAR0001","WA",20190726,"Poaceae",-26.40814,114.3667,2019-07-26 13:15:52,1,209.232,22.4181,40.8421,6.58169,22.63,"WET",8.82,0.8832,"Sandy clay loam"
"WAACAR0001","WA",20190726,"Portulacaceae",-26.40814,114.3667,2019-07-26 13:15:52,2,209.232,22.4181,40.8421,6.58169,22.63,"WET",8.82,0.8832,"Sandy clay loam"
"WAACAR0001","WA",20190726,"Santalaceae",-26.40814,114.3667,2019-07-26 13:15:52,3,209.232,22.4181,40.8421,6.58169,22.63,"WET",8.82,0.8832,"Sandy clay loam"
"WAACAR0001","WA",20190726,"Sapindaceae",-26.40814,114.3667,2019-07-26 13:15:52,6,209.232,22.4181,40.8421,6.58169,22.63,"WET",8.82,0.8832,"Sandy clay loam"
"WAACAR0001","WA",20190726,"Solanaceae",-26.40814,114.3667,2019-07-26 13:15:52,29,209.232,22.4181,40.8421,6.58169,22.63,"WET",8.82,0.8832,"Sandy clay loam"
"WAACAR0001","WA",20190726,"Thymelaeaceae",-26.40814,114.3667,2019-07-26 13:15:52,3,209.232,22.4181,40.8421,6.58169,22.63,"WET",8.82,0.8832,"Sandy clay loam"
"WAACAR0001","WA",20190726,"Zygophyllaceae",-26.40814,114.3667,2019-07-26 13:15:52,14,209.232,22.4181,40.8421,6.58169,22.63,"WET",8.82,0.8832,"Sandy clay loam"
"WAACAR0002","WA",20190726,"Amaranthaceae",-26.48102,114.2778,2019-07-26 15:43:59,10,216.126,22.3675,40.8607,6.63077,22.5405,"DRY",8.7,2.15057142857143,"Sandy loam"
"WAACAR0002","WA",20190726,"Asteraceae",-26.48102,114.2778,2019-07-26 15:43:59,9,216.126,22.3675,40.8607,6.63077,22.5405,"DRY",8.7,2.15057142857143,"Sandy loam"
"WAACAR0002","WA",20190726,"Chenopodiaceae",-26.48102,114.2778,2019-07-26 15:43:59,3,216.126,22.3675,40.8607,6.63077,22.5405,"DRY",8.7,2.15057142857143,"Sandy loam"
"WAACAR0002","WA",20190726,"Fabaceae",-26.48102,114.2778,2019-07-26 15:43:59,21,216.126,22.3675,40.8607,6.63077,22.5405,"DRY",8.7,2.15057142857143,"Sandy loam"
"WAACAR0002","WA",20190726,"Geraniaceae",-26.48102,114.2778,2019-07-26 15:43:59,1,216.126,22.3675,40.8607,6.63077,22.5405,"DRY",8.7,2.15057142857143,"Sandy loam"
"WAACAR0002","WA",20190726,"Myrtaceae",-26.48102,114.2778,2019-07-26 15:43:59,104,216.126,22.3675,40.8607,6.63077,22.5405,"DRY",8.7,2.15057142857143,"Sandy loam"
"WAACAR0002","WA",20190726,"Poaceae",-26.48102,114.2778,2019-07-26 15:43:59,229,216.126,22.3675,40.8607,6.63077,22.5405,"DRY",8.7,2.15057142857143,"Sandy loam"
"WAACAR0002","WA",20190726,"Scrophulariaceae",-26.48102,114.2778,2019-07-26 15:43:59,13,216.126,22.3675,40.8607,6.63077,22.5405,"DRY",8.7,2.15057142857143,"Sandy loam"
"WAACAR0002","WA",20190726,"Solanaceae",-26.48102,114.2778,2019-07-26 15:43:59,5,216.126,22.3675,40.8607,6.63077,22.5405,"DRY",8.7,2.15057142857143,"Sandy loam"
"WAACAR0002","WA",20190726,"Zygophyllaceae",-26.48102,114.2778,2019-07-26 15:43:59,9,216.126,22.3675,40.8607,6.63077,22.5405,"DRY",8.7,2.15057142857143,"Sandy loam"
"WAACAR0003","WA",20190727,"Amaranthaceae",-26.51508,114.0984,2019-07-27 12:19:28,10,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Apocynaceae",-26.51508,114.0984,2019-07-27 12:19:28,2,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Asparagaceae",-26.51508,114.0984,2019-07-27 12:19:28,14,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Asteraceae",-26.51508,114.0984,2019-07-27 12:19:28,78,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Brassicaceae",-26.51508,114.0984,2019-07-27 12:19:28,38,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Chenopodiaceae",-26.51508,114.0984,2019-07-27 12:19:28,9,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Colchicaceae",-26.51508,114.0984,2019-07-27 12:19:28,4,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Convolvulaceae",-26.51508,114.0984,2019-07-27 12:19:28,3,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Euphorbiaceae",-26.51508,114.0984,2019-07-27 12:19:28,2,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Fabaceae",-26.51508,114.0984,2019-07-27 12:19:28,188,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Geraniaceae",-26.51508,114.0984,2019-07-27 12:19:28,6,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Goodeniaceae",-26.51508,114.0984,2019-07-27 12:19:28,19,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Juncaginaceae",-26.51508,114.0984,2019-07-27 12:19:28,3,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Malvaceae",-26.51508,114.0984,2019-07-27 12:19:28,4,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Myrtaceae",-26.51508,114.0984,2019-07-27 12:19:28,45,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Proteaceae",-26.51508,114.0984,2019-07-27 12:19:28,10,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Santalaceae",-26.51508,114.0984,2019-07-27 12:19:28,3,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Sapindaceae",-26.51508,114.0984,2019-07-27 12:19:28,19,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Scrophulariaceae",-26.51508,114.0984,2019-07-27 12:19:28,103,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Surianaceae",-26.51508,114.0984,2019-07-27 12:19:28,5,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Thymelaeaceae",-26.51508,114.0984,2019-07-27 12:19:28,2,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Urticaceae",-26.51508,114.0984,2019-07-27 12:19:28,1,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0003","WA",20190727,"Zygophyllaceae",-26.51508,114.0984,2019-07-27 12:19:28,3,225.691,22.3292,40.5878,6.87483,22.4972,"WET",8.76,0.0484,"Clayey sand"
"WAACAR0004","WA",20190727,"",-26.36806,114.2202,2019-07-27 16:40:12,50,200.093,22.4284,39.7699,6.94822,22.4908,"DRY",9.06666666666667,0.13,"Clayey sand"
"WAACAR0004","WA",20190727,"Aizoaceae",-26.36806,114.2202,2019-07-27 16:40:12,3,200.093,22.4284,39.7699,6.94822,22.4908,"DRY",9.06666666666667,0.13,"Clayey sand"
"WAACAR0004","WA",20190727,"Asteraceae",-26.36806,114.2202,2019-07-27 16:40:12,2,200.093,22.4284,39.7699,6.94822,22.4908,"DRY",9.06666666666667,0.13,"Clayey sand"
"WAACAR0004","WA",20190727,"Brassicaceae",-26.36806,114.2202,2019-07-27 16:40:12,5,200.093,22.4284,39.7699,6.94822,22.4908,"DRY",9.06666666666667,0.13,"Clayey sand"
"WAACAR0004","WA",20190727,"Chenopodiaceae",-26.36806,114.2202,2019-07-27 16:40:12,178,200.093,22.4284,39.7699,6.94822,22.4908,"DRY",9.06666666666667,0.13,"Clayey sand"
"WAACAR0004","WA",20190727,"Geraniaceae",-26.36806,114.2202,2019-07-27 16:40:12,1,200.093,22.4284,39.7699,6.94822,22.4908,"DRY",9.06666666666667,0.13,"Clayey sand"
"WAACAR0004","WA",20190727,"Poaceae",-26.36806,114.2202,2019-07-27 16:40:12,26,200.093,22.4284,39.7699,6.94822,22.4908,"DRY",9.06666666666667,0.13,"Clayey sand"
"WAACAR0004","WA",20190727,"Polygonaceae",-26.36806,114.2202,2019-07-27 16:40:12,20,200.093,22.4284,39.7699,6.94822,22.4908,"DRY",9.06666666666667,0.13,"Clayey sand"
"WAACAR0004","WA",20190727,"Zygophyllaceae",-26.36806,114.2202,2019-07-27 16:40:12,6,200.093,22.4284,39.7699,6.94822,22.4908,"DRY",9.06666666666667,0.13,"Clayey sand"
"WAACEK0001","WA",20160609,"Anacardiaceae",-16.46152,126.3979,2016-06-09 16:12:52,5,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.19,0.188,"Loamy sand"
"WAACEK0001","WA",20160609,"Combretaceae",-16.46152,126.3979,2016-06-09 16:12:52,3,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.19,0.188,"Loamy sand"
"WAACEK0001","WA",20160609,"Erythroxylaceae",-16.46152,126.3979,2016-06-09 16:12:52,2,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.19,0.188,"Loamy sand"
"WAACEK0001","WA",20160609,"Fabaceae",-16.46152,126.3979,2016-06-09 16:12:52,4,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.19,0.188,"Loamy sand"
"WAACEK0001","WA",20160609,"Lecythidaceae",-16.46152,126.3979,2016-06-09 16:12:52,13,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.19,0.188,"Loamy sand"
"WAACEK0001","WA",20160609,"Myrtaceae",-16.46152,126.3979,2016-06-09 16:12:52,197,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.19,0.188,"Loamy sand"
"WAACEK0001","WA",20160609,"Picrodendraceae",-16.46152,126.3979,2016-06-09 16:12:52,6,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.19,0.188,"Loamy sand"
"WAACEK0001","WA",20160609,"Poaceae",-16.46152,126.3979,2016-06-09 16:12:52,37,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.19,0.188,"Loamy sand"
"WAACEK0001","WA",20160609,"Proteaceae",-16.46152,126.3979,2016-06-09 16:12:52,2,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.19,0.188,"Loamy sand"
"WAACEK0001","WA",20160609,"Rubiaceae",-16.46152,126.3979,2016-06-09 16:12:52,2,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.19,0.188,"Loamy sand"
"WAACEK0001","WA",20210531,"Amaranthaceae",-16.46152,126.3979,2021-05-31,11,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.7,0.0295,"Sandy loam"
"WAACEK0001","WA",20210531,"Anacardiaceae",-16.46152,126.3979,2021-05-31,12,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.7,0.0295,"Sandy loam"
"WAACEK0001","WA",20210531,"Apocynaceae",-16.46152,126.3979,2021-05-31,1,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.7,0.0295,"Sandy loam"
"WAACEK0001","WA",20210531,"Caryophyllaceae",-16.46152,126.3979,2021-05-31,11,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.7,0.0295,"Sandy loam"
"WAACEK0001","WA",20210531,"Commelinaceae",-16.46152,126.3979,2021-05-31,1,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.7,0.0295,"Sandy loam"
"WAACEK0001","WA",20210531,"Convolvulaceae",-16.46152,126.3979,2021-05-31,1,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.7,0.0295,"Sandy loam"
"WAACEK0001","WA",20210531,"Fabaceae",-16.46152,126.3979,2021-05-31,40,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.7,0.0295,"Sandy loam"
"WAACEK0001","WA",20210531,"Lecythidaceae",-16.46152,126.3979,2021-05-31,17,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.7,0.0295,"Sandy loam"
"WAACEK0001","WA",20210531,"Loganiaceae",-16.46152,126.3979,2021-05-31,1,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.7,0.0295,"Sandy loam"
"WAACEK0001","WA",20210531,"Malvaceae",-16.46152,126.3979,2021-05-31,9,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.7,0.0295,"Sandy loam"
"WAACEK0001","WA",20210531,"Myrtaceae",-16.46152,126.3979,2021-05-31,223,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.7,0.0295,"Sandy loam"
"WAACEK0001","WA",20210531,"Phyllanthaceae",-16.46152,126.3979,2021-05-31,2,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.7,0.0295,"Sandy loam"
"WAACEK0001","WA",20210531,"Picrodendraceae",-16.46152,126.3979,2021-05-31,2,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.7,0.0295,"Sandy loam"
"WAACEK0001","WA",20210531,"Poaceae",-16.46152,126.3979,2021-05-31,524,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.7,0.0295,"Sandy loam"
"WAACEK0001","WA",20210531,"Proteaceae",-16.46152,126.3979,2021-05-31,3,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.7,0.0295,"Sandy loam"
"WAACEK0001","WA",20210531,"Rubiaceae",-16.46152,126.3979,2021-05-31,6,791.692,22.1786,39.6976,6.35546,25.2866,"DRY",6.7,0.0295,"Sandy loam"
"WAACEK0002","WA",20160610,"Amaranthaceae",-17.05257,125.2424,2016-06-10 12:44:24,1,885.884,22.3886,40.6802,8.71859,26.6027,"DRY",5.86666666666667,0.0433333333333333,"Sandy clay loam"
"WAACEK0002","WA",20160610,"Convolvulaceae",-17.05257,125.2424,2016-06-10 12:44:24,6,885.884,22.3886,40.6802,8.71859,26.6027,"DRY",5.86666666666667,0.0433333333333333,"Sandy clay loam"
"WAACEK0002","WA",20160610,"Cyperaceae",-17.05257,125.2424,2016-06-10 12:44:24,3,885.884,22.3886,40.6802,8.71859,26.6027,"DRY",5.86666666666667,0.0433333333333333,"Sandy clay loam"
"WAACEK0002","WA",20160610,"Fabaceae",-17.05257,125.2424,2016-06-10 12:44:24,5,885.884,22.3886,40.6802,8.71859,26.6027,"DRY",5.86666666666667,0.0433333333333333,"Sandy clay loam"
"WAACEK0002","WA",20160610,"Malvaceae",-17.05257,125.2424,2016-06-10 12:44:24,3,885.884,22.3886,40.6802,8.71859,26.6027,"DRY",5.86666666666667,0.0433333333333333,"Sandy clay loam"
"WAACEK0002","WA",20160610,"Myrtaceae",-17.05257,125.2424,2016-06-10 12:44:24,31,885.884,22.3886,40.6802,8.71859,26.6027,"DRY",5.86666666666667,0.0433333333333333,"Sandy clay loam"
"WAACEK0002","WA",20160610,"Phyllanthaceae",-17.05257,125.2424,2016-06-10 12:44:24,3,885.884,22.3886,40.6802,8.71859,26.6027,"DRY",5.86666666666667,0.0433333333333333,"Sandy clay loam"
"WAACEK0002","WA",20160610,"Plantaginaceae",-17.05257,125.2424,2016-06-10 12:44:24,1,885.884,22.3886,40.6802,8.71859,26.6027,"DRY",5.86666666666667,0.0433333333333333,"Sandy clay loam"
"WAACEK0002","WA",20160610,"Poaceae",-17.05257,125.2424,2016-06-10 12:44:24,694,885.884,22.3886,40.6802,8.71859,26.6027,"DRY",5.86666666666667,0.0433333333333333,"Sandy clay loam"
"WAACEK0002","WA",20210601,"Amaranthaceae",-17.05257,125.2424,2021-06-01,1,885.884,22.3886,40.6802,8.71859,26.6027,"DRY",5.5,0.014125,"Light medium clay& Medium clay"
"WAACEK0002","WA",20210601,"Fabaceae",-17.05257,125.2424,2021-06-01,3,885.884,22.3886,40.6802,8.71859,26.6027,"DRY",5.5,0.014125,"Light medium clay& Medium clay"
"WAACEK0002","WA",20210601,"Goodeniaceae",-17.05257,125.2424,2021-06-01,12,885.884,22.3886,40.6802,8.71859,26.6027,"DRY",5.5,0.014125,"Light medium clay& Medium clay"
"WAACEK0002","WA",20210601,"Marsileaceae",-17.05257,125.2424,2021-06-01,2,885.884,22.3886,40.6802,8.71859,26.6027,"DRY",5.5,0.014125,"Light medium clay& Medium clay"
"WAACEK0002","WA",20210601,"Myrtaceae",-17.05257,125.2424,2021-06-01,16,885.884,22.3886,40.6802,8.71859,26.6027,"DRY",5.5,0.014125,"Light medium clay& Medium clay"
"WAACEK0002","WA",20210601,"Poaceae",-17.05257,125.2424,2021-06-01,184,885.884,22.3886,40.6802,8.71859,26.6027,"DRY",5.5,0.014125,"Light medium clay& Medium clay"
"WAACEK0003","WA",20160611,"Amaranthaceae",-17.23797,125.2956,2016-06-11 09:19:24,1,814.173,22.4735,41.205,8.66421,26.8481,"DRY",4.57,0.17,"Clayey sand& Sandy clay loam"
"WAACEK0003","WA",20160611,"Apocynaceae",-17.23797,125.2956,2016-06-11 09:19:24,5,814.173,22.4735,41.205,8.66421,26.8481,"DRY",4.57,0.17,"Clayey sand& Sandy clay loam"
"WAACEK0003","WA",20160611,"Asteraceae",-17.23797,125.2956,2016-06-11 09:19:24,1,814.173,22.4735,41.205,8.66421,26.8481,"DRY",4.57,0.17,"Clayey sand& Sandy clay loam"
"WAACEK0003","WA",20160611,"Euphorbiaceae",-17.23797,125.2956,2016-06-11 09:19:24,1,814.173,22.4735,41.205,8.66421,26.8481,"DRY",4.57,0.17,"Clayey sand& Sandy clay loam"
"WAACEK0003","WA",20160611,"Fabaceae",-17.23797,125.2956,2016-06-11 09:19:24,36,814.173,22.4735,41.205,8.66421,26.8481,"DRY",4.57,0.17,"Clayey sand& Sandy clay loam"
"WAACEK0003","WA",20160611,"Goodeniaceae",-17.23797,125.2956,2016-06-11 09:19:24,38,814.173,22.4735,41.205,8.66421,26.8481,"DRY",4.57,0.17,"Clayey sand& Sandy clay loam"
"WAACEK0003","WA",20160611,"Malvaceae",-17.23797,125.2956,2016-06-11 09:19:24,10,814.173,22.4735,41.205,8.66421,26.8481,"DRY",4.57,0.17,"Clayey sand& Sandy clay loam"
"WAACEK0003","WA",20160611,"Myrtaceae",-17.23797,125.2956,2016-06-11 09:19:24,86,814.173,22.4735,41.205,8.66421,26.8481,"DRY",4.57,0.17,"Clayey sand& Sandy clay loam"
"WAACEK0003","WA",20160611,"Poaceae",-17.23797,125.2956,2016-06-11 09:19:24,473,814.173,22.4735,41.205,8.66421,26.8481,"DRY",4.57,0.17,"Clayey sand& Sandy clay loam"
"WAACEK0003","WA",20160611,"Proteaceae",-17.23797,125.2956,2016-06-11 09:19:24,2,814.173,22.4735,41.205,8.66421,26.8481,"DRY",4.57,0.17,"Clayey sand& Sandy clay loam"
"WAACEK0003","WA",20160611,"Rubiaceae",-17.23797,125.2956,2016-06-11 09:19:24,16,814.173,22.4735,41.205,8.66421,26.8481,"DRY",4.57,0.17,"Clayey sand& Sandy clay loam"
"WAACEK0003","WA",20210603,"Amaranthaceae",-17.23797,125.2956,2021-06-03,13,814.173,22.4735,41.205,8.66421,26.8481,"DRY",6.3,0.029,"Sandy clay loam"
"WAACEK0003","WA",20210603,"Apocynaceae",-17.23797,125.2956,2021-06-03,19,814.173,22.4735,41.205,8.66421,26.8481,"DRY",6.3,0.029,"Sandy clay loam"
"WAACEK0003","WA",20210603,"Bixaceae",-17.23797,125.2956,2021-06-03,1,814.173,22.4735,41.205,8.66421,26.8481,"DRY",6.3,0.029,"Sandy clay loam"
"WAACEK0003","WA",20210603,"Boraginaceae",-17.23797,125.2956,2021-06-03,4,814.173,22.4735,41.205,8.66421,26.8481,"DRY",6.3,0.029,"Sandy clay loam"
"WAACEK0003","WA",20210603,"Caryophyllaceae",-17.23797,125.2956,2021-06-03,3,814.173,22.4735,41.205,8.66421,26.8481,"DRY",6.3,0.029,"Sandy clay loam"
"WAACEK0003","WA",20210603,"Cyperaceae",-17.23797,125.2956,2021-06-03,6,814.173,22.4735,41.205,8.66421,26.8481,"DRY",6.3,0.029,"Sandy clay loam"
"WAACEK0003","WA",20210603,"Fabaceae",-17.23797,125.2956,2021-06-03,35,814.173,22.4735,41.205,8.66421,26.8481,"DRY",6.3,0.029,"Sandy clay loam"
